Date,temperatureMax,temperatureMin,temperatureHigh,temperatureLow,temperatureMean,temperatureRange,apparentTemperatureMax,apparentTemperatureMin,humidity,windSpeed,cloudCover,pressure,visibility,uvIndex,moonPhase,icon,precipType
2013-11-23,7.41,3.41,7.41,6.14,5.41,4.0,4.72,0.61,0.82,3.37,0.46,1024.21,11.2,1.0,0.68,partly-cloudy-day,rain
2013-11-24,8.02,5.06,8.02,4.54,6.539999999999999,2.96,5.55,2.69,0.78,3.55,0.77,1030.42,11.78,1.0,0.71,partly-cloudy-day,rain
2013-11-25,7.29,4.54,7.29,2.98,5.915,2.75,4.63,1.89,0.77,3.33,0.73,1037.52,12.17,1.0,0.74,partly-cloudy-day,rain
2013-11-26,7.23,2.93,7.23,5.78,5.08,4.300000000000001,5.77,1.08,0.72,2.17,0.47,1038.71,12.63,1.0,0.77,partly-cloudy-night,rain
2013-11-27,10.32,5.78,10.32,8.58,8.05,4.54,10.32,4.12,0.89,1.35,0.88,1033.95,6.76,1.0,0.81,partly-cloudy-day,rain
2013-11-28,9.9,8.08,9.9,8.04,8.99,1.8200000000000003,9.38,7.97,0.87,1.23,0.96,1034.64,6.34,0.0,0.84,cloudy,rain
2013-11-29,10.18,6.56,10.18,6.21,8.37,3.62,10.18,2.99,0.77,4.4,0.62,1026.65,11.02,1.0,0.87,partly-cloudy-day,rain
2013-11-30,8.38,3.53,8.38,2.43,5.955,4.850000000000001,6.01,2.19,0.73,3.68,0.5,1027.3,12.46,1.0,0.91,partly-cloudy-day,rain
2013-12-01,9.42,2.43,9.42,7.26,5.925,6.99,8.59,0.21,0.83,1.02,0.55,1032.9,11.59,1.0,0.94,partly-cloudy-day,rain
2013-12-02,9.42,6.59,9.42,6.34,8.004999999999999,2.83,8.79,6.24,0.79,1.36,0.86,1033.95,10.7,0.0,0.98,partly-cloudy-day,rain
2013-12-03,7.22,3.66,6.44,3.66,5.4399999999999995,3.5599999999999996,7.22,1.58,0.72,0.96,0.97,1029.5,11.99,0.0,0.02,cloudy,rain
2013-12-04,8.91,2.35,8.91,1.08,5.63,6.5600000000000005,6.66,-0.58,0.77,2.87,0.56,1029.19,12.25,1.0,0.06,partly-cloudy-day,rain
2013-12-05,10.29,1.08,10.29,2.73,5.685,9.209999999999999,10.29,-2.54,0.73,6.12,0.44,1023.72,13.37,1.0,0.09,wind,rain
2013-12-06,7.85,2.73,7.85,6.55,5.29,5.119999999999999,5.72,-1.27,0.7,3.92,0.38,1027.65,12.67,1.0,0.13,partly-cloudy-day,rain
2013-12-07,8.72,6.55,8.72,5.09,7.635,2.170000000000001,6.32,4.02,0.85,3.71,0.47,1026.6,11.78,1.0,0.17,partly-cloudy-day,rain
2013-12-08,11.24,5.09,11.24,6.01,8.165,6.15,11.24,2.53,0.83,4.56,0.35,1025.35,12.87,1.0,0.2,partly-cloudy-day,rain
2013-12-09,11.01,5.06,11.01,2.06,8.035,5.95,11.01,3.17,0.89,2.69,0.32,1028.84,10.73,1.0,0.24,partly-cloudy-day,rain
2013-12-10,9.03,2.06,9.03,2.06,5.545,6.969999999999999,7.65,2.06,0.91,1.35,0.23,1031.32,4.49,1.0,0.28,fog,rain
2013-12-11,6.4,2.06,6.4,1.52,4.23,4.34,6.34,0.46,0.93,1.45,0.03,1029.46,3.48,1.0,0.31,fog,rain
2013-12-12,8.98,1.52,8.98,7.23,5.25,7.460000000000001,7.28,-0.88,0.94,2.28,0.16,1024.86,3.14,1.0,0.35,fog,rain
2013-12-13,11.73,8.15,11.73,3.79,9.940000000000001,3.58,11.73,5.42,0.85,3.44,0.51,1019.67,9.45,1.0,0.38,partly-cloudy-day,rain
2013-12-14,11.33,3.79,11.33,8.11,7.5600000000000005,7.54,11.33,1.16,0.81,5.45,0.35,1022.45,12.73,1.0,0.41,wind,rain
2013-12-15,12.54,8.11,12.44,11.64,10.325,4.43,12.54,6.2,0.91,6.12,0.68,1019.25,9.14,0.0,0.44,wind,rain
2013-12-16,12.89,7.95,12.89,4.61,10.42,4.94,12.89,6.56,0.89,5.57,0.88,1016.66,10.36,0.0,0.47,wind,rain
2013-12-17,7.4,4.61,6.48,5.01,6.005000000000001,2.79,7.08,2.72,0.9,1.29,0.6,1021.59,9.61,0.0,0.51,fog,rain
2013-12-18,10.29,5.01,10.27,5.14,7.6499999999999995,5.279999999999999,10.29,2.42,0.88,5.85,0.64,1007.83,9.7,0.0,0.54,wind,rain
2013-12-19,9.7,3.68,8.19,2.63,6.6899999999999995,6.02,7.07,0.55,0.78,3.99,0.36,1002.06,13.89,1.0,0.57,partly-cloudy-day,rain
2013-12-20,10.42,2.63,9.69,9.41,6.525,7.79,10.42,-0.66,0.79,5.52,0.36,1018.73,13.82,1.0,0.6,wind,rain
2013-12-21,11.95,9.41,11.95,7.96,10.68,2.539999999999999,11.95,5.58,0.86,8.91,0.86,1012.62,9.66,0.0,0.63,wind,rain
2013-12-22,10.07,4.81,10.07,4.81,7.4399999999999995,5.260000000000001,10.07,1.58,0.73,5.66,0.25,1009.77,12.68,1.0,0.66,partly-cloudy-day,rain
2013-12-23,11.95,5.14,11.33,8.23,8.545,6.81,11.95,2.07,0.84,8.48,0.58,998.59,9.98,0.0,0.69,wind,rain
2013-12-24,11.93,5.43,9.07,3.93,8.68,6.5,11.93,2.68,0.81,6.67,0.4,979.52,10.86,1.0,0.72,partly-cloudy-day,rain
2013-12-25,7.19,3.74,7.19,2.87,5.465,3.45,4.98,0.23,0.85,2.47,0.03,984.66,12.36,1.0,0.75,clear-day,rain
2013-12-26,7.64,2.87,4.29,4.29,5.255,4.77,4.53,-0.06,0.92,2.27,0.49,995.06,9.8,0.0,0.78,wind,rain
2013-12-27,10.99,7.47,10.41,4.27,9.23,3.5200000000000005,10.99,3.68,0.75,7.86,0.37,986.81,11.43,1.0,0.82,wind,rain
2013-12-28,7.81,2.86,7.81,0.72,5.335,4.949999999999999,5.34,0.77,0.77,3.17,0.11,997.47,13.45,1.0,0.85,partly-cloudy-day,rain
2013-12-29,7.56,0.72,7.15,5.23,4.14,6.84,4.44,-2.77,0.84,3.07,0.12,1014.89,14.08,1.0,0.89,partly-cloudy-night,rain
2013-12-30,10.22,6.4,10.22,6.4,8.31,3.8200000000000003,10.22,4.21,0.83,6.58,0.55,1010.88,11.35,0.0,0.93,wind,rain
2013-12-31,10.36,5.77,10.36,5.77,8.065,4.59,10.36,2.79,0.85,4.72,0.59,1004.27,12.13,0.0,0.96,partly-cloudy-day,rain
2014-01-01,11.34,6.59,10.83,6.54,8.965,4.75,11.34,3.18,0.86,7.2,0.495,993.32,9.95,0.5,0.01,wind,rain
2014-01-02,10.75,6.54,10.27,8.54,8.645,4.21,10.75,3.36,0.82,4.89,0.4,993.31,12.23,1.0,0.04,wind,rain
2014-01-03,10.49,7.01,10.14,7.04,8.75,3.4800000000000004,10.49,2.77,0.78,7.66,0.4,994.51,10.93,1.0,0.08,wind,rain
2014-01-04,9.58,4.06,9.58,1.72,6.82,5.5200000000000005,6.66,1.16,0.84,4.46,0.61,993.71,11.27,0.0,0.12,partly-cloudy-day,rain
2014-01-05,11.96,1.72,8.78,8.78,6.840000000000001,10.24,11.96,-0.88,0.87,4.4,0.44,1000.02,11.67,1.0,0.15,wind,rain
2014-01-06,12.57,9.34,12.37,10.23,10.955,3.2300000000000004,12.57,5.91,0.78,8.3,0.58,994.61,10.67,1.0,0.19,wind,rain
2014-01-07,11.38,8.98,11.38,7.37,10.18,2.4000000000000004,11.38,5.34,0.78,7.3,0.59,1003.19,11.36,1.0,0.22,wind,rain
2014-01-08,11.62,7.37,11.62,9.25,9.495,4.249999999999999,11.62,4.53,0.85,4.15,0.5,1011.94,11.99,1.0,0.26,partly-cloudy-day,rain
2014-01-09,12.01,4.86,10.29,2.68,8.435,7.1499999999999995,12.01,1.6,0.77,6.03,0.39,1006.3,12.63,1.0,0.29,wind,rain
2014-01-10,10.14,2.68,10.14,7.16,6.41,7.460000000000001,10.14,0.34,0.85,3.56,0.4,1014.26,13.0,1.0,0.33,partly-cloudy-day,rain
2014-01-11,8.59,1.02,8.41,0.38,4.805,7.57,5.91,1.02,0.81,2.68,0.2,1018.51,12.05,1.0,0.36,partly-cloudy-day,rain
2014-01-12,8.91,0.38,7.06,5.42,4.6450000000000005,8.53,6.06,-1.79,0.9,3.25,0.46,1016.63,8.27,1.0,0.39,cloudy,rain
2014-01-13,9.72,5.42,9.01,2.05,7.57,4.300000000000001,6.98,2.68,0.83,4.0,0.37,1005.09,12.44,1.0,0.42,partly-cloudy-day,rain
2014-01-14,6.82,2.05,6.82,5.11,4.4350000000000005,4.7700000000000005,4.15,-1.16,0.81,2.5,0.29,1004.33,13.08,1.0,0.45,partly-cloudy-day,rain
2014-01-15,11.19,6.41,11.19,7.94,8.8,4.779999999999999,11.19,2.89,0.9,4.63,0.77,998.57,9.85,1.0,0.48,partly-cloudy-day,rain
2014-01-16,10.72,7.27,10.17,6.43,8.995000000000001,3.450000000000001,10.72,3.91,0.83,5.01,0.58,990.5,11.72,1.0,0.52,partly-cloudy-day,rain
2014-01-17,8.47,6.43,8.47,6.59,7.45,2.040000000000001,5.71,2.83,0.87,4.68,0.47,990.8,11.7,1.0,0.54,partly-cloudy-day,rain
2014-01-18,9.99,7.58,9.99,7.47,8.785,2.41,7.53,4.83,0.83,4.34,0.35,991.61,11.81,1.0,0.57,partly-cloudy-day,rain
2014-01-19,9.37,3.34,8.04,1.3,6.3549999999999995,6.029999999999999,7.39,2.11,0.8,1.72,0.33,995.52,12.54,1.0,0.6,partly-cloudy-day,rain
2014-01-20,8.44,1.3,8.44,1.97,4.87,7.14,8.44,1.3,0.89,0.2,0.17,1007.71,9.64,1.0,0.63,fog,rain
2014-01-21,7.66,1.97,7.66,5.76,4.815,5.69,6.26,1.97,0.89,2.19,0.37,1010.13,6.36,1.0,0.66,fog,rain
2014-01-22,10.02,6.12,10.02,3.35,8.07,3.8999999999999995,10.02,3.08,0.87,2.13,0.69,1006.71,10.2,1.0,0.7,partly-cloudy-day,rain
2014-01-23,8.44,3.35,8.44,2.76,5.895,5.09,4.93,0.25,0.82,3.98,0.32,1012.39,11.49,1.0,0.73,partly-cloudy-day,rain
2014-01-24,8.01,2.76,8.01,6.98,5.385,5.25,5.72,0.19,0.83,2.43,0.54,1013.91,11.99,1.0,0.76,partly-cloudy-day,rain
2014-01-25,11.77,5.68,11.77,4.25,8.725,6.09,11.77,1.76,0.83,4.0,0.44,1012.46,8.71,1.0,0.8,wind,rain
2014-01-26,9.03,3.26,9.03,2.56,6.145,5.77,5.99,-1.3,0.79,4.55,0.4,1002.1,11.97,1.0,0.84,partly-cloudy-day,rain
2014-01-27,7.95,2.56,7.95,4.81,5.255,5.390000000000001,4.34,-2.02,0.79,5.29,0.38,989.87,12.68,1.0,0.87,partly-cloudy-day,rain
2014-01-28,9.12,5.03,9.12,4.76,7.074999999999999,4.089999999999999,6.34,1.96,0.83,4.32,0.61,985.33,11.94,1.0,0.91,partly-cloudy-day,rain
2014-01-29,5.46,3.72,4.79,3.66,4.59,1.7399999999999998,2.53,0.18,0.9,4.25,0.93,993.99,9.53,1.0,0.95,cloudy,rain
2014-01-30,5.94,3.0,5.94,1.97,4.470000000000001,2.9400000000000004,5.86,0.61,0.91,1.52,0.81,1001.76,6.63,1.0,0.98,partly-cloudy-day,rain
2014-01-31,8.83,1.97,7.08,4.83,5.4,6.86,5.27,0.29,0.91,4.74,0.73,998.51,7.08,1.0,0.03,wind,rain
2014-02-01,9.72,4.83,8.32,6.24,7.275,4.890000000000001,6.86,1.1,0.76,6.97,0.19,990.08,11.6,1.0,0.06,wind,rain
2014-02-02,9.3,5.79,9.3,4.97,7.545,3.5100000000000007,6.48,3.21,0.72,4.75,0.22,1005.39,12.89,1.0,0.1,partly-cloudy-day,rain
2014-02-03,7.99,4.97,7.99,4.22,6.48,3.0200000000000005,4.59,1.96,0.79,4.92,0.47,1003.89,12.5,1.0,0.13,partly-cloudy-day,rain
2014-02-04,8.88,4.22,8.88,5.54,6.550000000000001,4.660000000000001,5.63,1.12,0.75,5.3,0.42,996.87,12.05,1.0,0.17,wind,rain
2014-02-05,9.64,5.54,9.64,7.01,7.59,4.1000000000000005,5.86,1.03,0.77,7.86,0.73,982.2,10.91,1.0,0.2,wind,rain
2014-02-06,9.81,5.86,9.77,4.13,7.835000000000001,3.95,7.34,1.96,0.82,4.98,0.67,989.9,10.53,1.0,0.24,partly-cloudy-day,rain
2014-02-07,9.81,4.13,8.97,7.03,6.970000000000001,5.680000000000001,8.44,-0.86,0.79,3.98,0.63,988.77,10.85,1.0,0.27,wind,rain
2014-02-08,9.13,6.81,9.01,6.69,7.970000000000001,2.320000000000001,5.67,2.19,0.77,8.53,0.47,979.25,11.2,1.0,0.3,wind,rain
2014-02-09,8.18,4.78,8.18,4.23,6.48,3.3999999999999995,3.91,1.38,0.66,8.05,0.52,984.71,12.71,1.0,0.33,wind,rain
2014-02-10,8.78,4.08,8.78,2.77,6.43,4.699999999999999,7.07,0.89,0.84,1.66,0.55,992.84,11.81,1.0,0.36,partly-cloudy-day,rain
2014-02-11,7.51,2.77,7.51,3.03,5.14,4.74,4.06,-0.57,0.76,4.62,0.41,996.66,12.39,1.0,0.39,wind,rain
2014-02-12,8.83,3.03,8.83,4.14,5.93,5.800000000000001,4.73,-1.2,0.75,7.24,0.59,994.27,11.8,1.0,0.42,wind,rain
2014-02-13,7.37,4.09,7.37,3.47,5.73,3.2800000000000002,3.42,0.05,0.68,5.83,0.36,992.43,13.04,1.0,0.45,partly-cloudy-day,rain
2014-02-14,12.02,3.47,12.02,8.21,7.745,8.549999999999999,12.02,0.45,0.81,6.6,0.67,990.31,11.17,1.0,0.48,wind,rain
2014-02-15,9.9,5.38,9.9,2.34,7.640000000000001,4.5200000000000005,5.79,1.77,0.69,9.96,0.35,988.63,12.38,1.0,0.52,wind,rain
2014-02-16,9.98,2.34,9.98,4.89,6.16,7.640000000000001,7.88,-1.03,0.76,3.34,0.13,1006.7,12.78,2.0,0.55,partly-cloudy-day,rain
2014-02-17,10.67,4.89,10.67,7.64,7.779999999999999,5.78,10.67,2.84,0.83,4.07,0.56,1007.8,10.32,1.0,0.58,partly-cloudy-day,rain
2014-02-18,10.13,5.85,10.13,5.19,7.99,4.280000000000001,10.13,3.83,0.87,3.06,0.57,1008.67,11.49,1.0,0.61,partly-cloudy-day,rain
2014-02-19,10.13,5.19,10.13,8.56,7.66,4.94,10.13,2.65,0.87,3.29,0.64,1011.57,9.95,1.0,0.64,partly-cloudy-day,rain
2014-02-20,12.5,6.34,12.5,3.59,9.42,6.16,12.5,3.95,0.84,5.38,0.61,1001.54,10.61,1.0,0.68,partly-cloudy-day,rain
2014-02-21,10.15,3.59,10.15,4.72,6.87,6.5600000000000005,10.15,0.19,0.72,5.42,0.22,1003.42,13.31,1.0,0.71,partly-cloudy-day,rain
2014-02-22,11.63,4.72,11.63,7.52,8.175,6.910000000000001,11.63,1.59,0.71,4.77,0.25,1009.09,13.07,2.0,0.75,partly-cloudy-day,rain
2014-02-23,11.94,8.67,11.94,7.99,10.305,3.2699999999999996,11.94,5.53,0.76,7.1,0.66,1010.37,12.33,1.0,0.78,wind,rain
2014-02-24,14.23,7.99,14.23,8.25,11.11,6.24,14.23,5.52,0.74,5.02,0.5,1005.19,13.0,1.0,0.82,wind,rain
2014-02-25,11.43,6.79,10.31,4.17,9.11,4.64,11.43,3.89,0.78,5.69,0.62,1000.65,12.09,1.0,0.86,partly-cloudy-day,rain
2014-02-26,11.29,4.17,11.29,6.01,7.7299999999999995,7.119999999999999,11.29,1.67,0.73,3.82,0.26,1012.73,13.0,2.0,0.9,partly-cloudy-day,rain
2014-02-27,10.31,3.93,10.31,3.43,7.12,6.380000000000001,10.31,1.41,0.74,4.14,0.32,1007.02,12.04,2.0,0.93,partly-cloudy-day,rain
2014-02-28,7.35,3.43,7.35,3.05,5.39,3.9199999999999995,4.51,0.82,0.86,2.24,0.67,998.92,10.8,1.0,0.97,partly-cloudy-day,rain
2014-03-01,9.21,3.05,9.21,2.54,6.130000000000001,6.160000000000001,8.76,0.76,0.77,1.64,0.26,1002.5,9.08,2.0,0.01,partly-cloudy-day,rain
2014-03-02,10.05,2.54,10.05,3.18,6.295,7.510000000000001,10.05,0.02,0.83,5.4,0.59,994.35,11.22,1.0,0.05,partly-cloudy-day,rain
2014-03-03,8.08,3.18,8.08,1.4,5.63,4.9,7.36,1.07,0.85,1.33,0.55,985.95,11.97,1.0,0.08,partly-cloudy-day,rain
2014-03-04,9.7,1.4,9.7,1.33,5.55,8.299999999999999,8.29,-0.62,0.79,2.06,0.31,1003.36,11.1,1.0,0.12,partly-cloudy-day,rain
2014-03-05,12.76,1.33,12.76,5.82,7.045,11.43,12.76,0.19,0.73,2.14,0.42,1019.97,13.44,1.0,0.15,partly-cloudy-day,rain
2014-03-06,13.38,5.82,13.38,6.84,9.600000000000001,7.5600000000000005,13.38,3.61,0.78,4.24,0.42,1024.38,11.64,2.0,0.18,partly-cloudy-day,rain
2014-03-07,15.97,6.84,15.97,7.91,11.405000000000001,9.13,15.97,4.54,0.75,2.68,0.41,1023.16,12.34,2.0,0.22,partly-cloudy-day,rain
2014-03-08,15.92,7.91,15.92,7.65,11.915,8.01,15.92,5.48,0.65,3.85,0.23,1025.32,9.85,2.0,0.25,partly-cloudy-day,rain
2014-03-09,18.97,7.65,18.97,5.04,13.309999999999999,11.319999999999999,18.97,7.08,0.58,2.78,0.04,1022.44,10.62,3.0,0.28,partly-cloudy-night,rain
2014-03-10,12.4,5.04,12.4,6.44,8.72,7.36,12.4,4.12,0.76,3.22,0.4,1027.97,11.09,2.0,0.31,partly-cloudy-day,rain
2014-03-11,11.92,6.19,11.92,3.73,9.055,5.7299999999999995,11.92,3.38,0.79,4.26,0.6,1033.4,10.78,1.0,0.34,cloudy,rain
2014-03-12,15.37,3.73,15.37,3.94,9.549999999999999,11.639999999999999,15.37,2.01,0.78,1.97,0.14,1032.22,6.53,3.0,0.37,fog,rain
2014-03-13,17.11,3.94,17.11,4.22,10.525,13.17,17.11,3.94,0.76,0.87,0.05,1030.02,4.15,3.0,0.4,fog,rain
2014-03-14,16.38,4.22,16.38,7.72,10.299999999999999,12.16,16.38,4.22,0.72,2.03,0.04,1027.61,4.91,3.0,0.43,fog,rain
2014-03-15,18.08,7.72,18.08,7.14,12.899999999999999,10.36,18.08,5.01,0.64,4.99,0.21,1026.23,13.78,3.0,0.46,partly-cloudy-day,rain
2014-03-16,18.76,7.14,18.76,6.41,12.950000000000001,11.620000000000001,18.76,4.53,0.64,4.31,0.14,1023.46,14.71,3.0,0.49,partly-cloudy-day,rain
2014-03-17,13.57,6.41,13.57,7.66,9.99,7.16,13.57,4.46,0.76,3.3,0.45,1021.51,11.76,2.0,0.52,partly-cloudy-day,rain
2014-03-18,13.13,7.66,13.13,7.78,10.395,5.470000000000001,13.13,5.58,0.71,5.79,0.58,1016.81,12.12,2.0,0.56,partly-cloudy-day,rain
2014-03-19,15.08,7.48,15.08,7.35,11.280000000000001,7.6,15.08,4.29,0.71,4.82,0.37,1022.08,14.16,2.0,0.59,partly-cloudy-day,rain
2014-03-20,13.36,7.35,13.36,6.93,10.355,6.01,13.36,4.27,0.79,7.16,0.55,1009.89,9.8,2.0,0.62,wind,rain
2014-03-21,12.12,6.93,12.12,4.39,9.524999999999999,5.1899999999999995,12.12,4.33,0.69,5.16,0.32,1005.58,12.44,3.0,0.66,wind,rain
2014-03-22,10.68,4.39,10.68,2.48,7.535,6.29,10.68,0.83,0.7,5.57,0.21,999.2,12.36,3.0,0.7,partly-cloudy-day,rain
2014-03-23,10.08,2.48,10.08,0.12,6.28,7.6,10.08,-0.83,0.7,3.82,0.36,1007.38,12.89,2.0,0.73,partly-cloudy-day,rain
2014-03-24,10.2,0.12,10.2,6.22,5.159999999999999,10.08,10.2,0.12,0.69,2.69,0.37,1012.71,12.31,3.0,0.77,partly-cloudy-day,rain
2014-03-25,8.86,5.66,8.86,2.51,7.26,3.1999999999999993,6.53,3.66,0.78,3.13,0.59,1008.89,11.04,2.0,0.81,partly-cloudy-day,rain
2014-03-26,8.48,2.51,8.48,2.71,5.495,5.970000000000001,6.33,-0.09,0.82,2.49,0.46,1017.28,8.63,2.0,0.84,fog,rain
2014-03-27,10.04,2.71,10.04,3.85,6.375,7.329999999999999,10.04,0.62,0.77,2.36,0.44,1012.88,8.19,3.0,0.88,fog,rain
2014-03-28,12.43,3.85,12.43,7.83,8.14,8.58,12.43,1.69,0.75,3.31,0.19,1014.82,6.24,3.0,0.92,fog,rain
2014-03-29,18.47,7.83,18.47,8.53,13.149999999999999,10.639999999999999,18.47,5.41,0.65,4.19,0.08,1014.25,8.59,4.0,0.96,clear-day,rain
2014-03-30,19.82,8.53,19.82,10.98,14.175,11.290000000000001,19.82,8.14,0.62,2.18,0.31,1013.04,11.56,3.0,0.99,partly-cloudy-day,rain
