Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date,WeatherHour,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,precipType,icon,humidity,summary,temperature_half_hour,is_holiday,hour,minute,half_hour_slot,weekday,is_weekend,month,dayofyear,weekofyear
ACORN-F,Comfortable,2013-07-04 12:00:00,663,0.15089592775264,2013-07-04,2013-07-04 12:00:00,12.26,241.0,21.48,14.44,1019.42,21.48,6.07,rain,partly-cloudy-day,0.64,Mostly Cloudy,21.67,0,12,0,24,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 12:30:00,663,0.144592760180995,2013-07-04,2013-07-04 12:00:00,12.26,241.0,21.48,14.44,1019.42,21.48,6.07,rain,partly-cloudy-day,0.64,Mostly Cloudy,21.67,0,12,30,25,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 13:00:00,663,0.145579185369532,2013-07-04,2013-07-04 13:00:00,12.26,238.0,21.6,15.04,1019.62,21.6,5.82,rain,partly-cloudy-day,0.66,Mostly Cloudy,21.67,0,13,0,26,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 13:30:00,663,0.150966817647059,2013-07-04,2013-07-04 13:00:00,12.26,238.0,21.6,15.04,1019.62,21.6,5.82,rain,partly-cloudy-day,0.66,Mostly Cloudy,21.67,0,13,30,27,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 14:00:00,663,0.149354449472097,2013-07-04,2013-07-04 14:00:00,11.88,243.0,21.64,15.03,1019.86,21.64,5.45,rain,partly-cloudy-day,0.66,Mostly Cloudy,21.67,0,14,0,28,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 14:30:00,663,0.152244343891403,2013-07-04,2013-07-04 14:00:00,11.88,243.0,21.64,15.03,1019.86,21.64,5.45,rain,partly-cloudy-day,0.66,Mostly Cloudy,22.225,0,14,30,29,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 15:00:00,663,0.160361990950226,2013-07-04,2013-07-04 15:00:00,12.26,243.0,22.43,15.97,1020.19,22.47,5.7,rain,partly-cloudy-day,0.67,Mostly Cloudy,22.78,0,15,0,30,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 15:30:00,663,0.157891402714932,2013-07-04,2013-07-04 15:00:00,12.26,243.0,22.43,15.97,1020.19,22.47,5.7,rain,partly-cloudy-day,0.67,Mostly Cloudy,23.055,0,15,30,31,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 16:00:00,663,0.174968325791855,2013-07-04,2013-07-04 16:00:00,12.36,244.0,22.89,15.12,1020.26,22.89,4.66,rain,partly-cloudy-day,0.62,Partly Cloudy,23.33,0,16,0,32,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 16:30:00,663,0.171945701357466,2013-07-04,2013-07-04 16:00:00,12.36,244.0,22.89,15.12,1020.26,22.89,4.66,rain,partly-cloudy-day,0.62,Partly Cloudy,23.055,0,16,30,33,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 17:00:00,663,0.1823529413273,2013-07-04,2013-07-04 17:00:00,12.26,246.0,22.51,14.77,1020.57,22.51,4.8,rain,partly-cloudy-day,0.62,Partly Cloudy,22.78,0,17,0,34,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 17:30:00,663,0.199349924736048,2013-07-04,2013-07-04 17:00:00,12.26,246.0,22.51,14.77,1020.57,22.51,4.8,rain,partly-cloudy-day,0.62,Partly Cloudy,22.78,0,17,30,35,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 18:00:00,663,0.211497737707391,2013-07-04,2013-07-04 18:00:00,12.26,248.0,22.28,14.93,1021.12,22.28,4.12,rain,partly-cloudy-day,0.63,Partly Cloudy,22.78,0,18,0,36,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 18:30:00,663,0.209711915535445,2013-07-04,2013-07-04 18:00:00,12.26,248.0,22.28,14.93,1021.12,22.28,4.12,rain,partly-cloudy-day,0.63,Partly Cloudy,22.5,0,18,30,37,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 19:00:00,663,0.224184012217195,2013-07-04,2013-07-04 19:00:00,12.68,246.0,21.5,13.81,1021.78,21.5,3.79,rain,partly-cloudy-day,0.62,Partly Cloudy,22.22,0,19,0,38,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 19:30:00,663,0.219253393665158,2013-07-04,2013-07-04 19:00:00,12.68,246.0,21.5,13.81,1021.78,21.5,3.79,rain,partly-cloudy-day,0.62,Partly Cloudy,21.39,0,19,30,39,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 20:00:00,663,0.217733031221719,2013-07-04,2013-07-04 20:00:00,14.16,260.0,19.81,12.54,1022.51,19.81,2.93,rain,partly-cloudy-day,0.63,Partly Cloudy,20.56,0,20,0,40,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 20:30:00,663,0.226924585218703,2013-07-04,2013-07-04 20:00:00,14.16,260.0,19.81,12.54,1022.51,19.81,2.93,rain,partly-cloudy-day,0.63,Partly Cloudy,19.445,0,20,30,41,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 21:00:00,663,0.229085973152338,2013-07-04,2013-07-04 21:00:00,13.9,267.0,17.95,12.38,1023.6,17.95,3.25,rain,partly-cloudy-night,0.7,Partly Cloudy,18.33,0,21,0,42,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 21:30:00,663,0.22852790361991,2013-07-04,2013-07-04 21:00:00,13.9,267.0,17.95,12.38,1023.6,17.95,3.25,rain,partly-cloudy-night,0.7,Partly Cloudy,18.055,0,21,30,43,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 22:00:00,663,0.214559577828054,2013-07-04,2013-07-04 22:00:00,12.86,272.0,17.1,12.1,1024.3,17.1,2.9,rain,clear-night,0.72,Clear,17.78,0,22,0,44,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 22:30:00,663,0.187538461538462,2013-07-04,2013-07-04 22:00:00,12.86,272.0,17.1,12.1,1024.3,17.1,2.9,rain,clear-night,0.72,Clear,17.225,0,22,30,45,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 23:00:00,663,0.167084464404223,2013-07-04,2013-07-04 23:00:00,12.42,266.0,16.01,11.43,1024.89,16.01,2.58,rain,clear-night,0.74,Clear,16.67,0,23,0,46,3,0,7,185,27
ACORN-F,Comfortable,2013-07-04 23:30:00,663,0.139745098039216,2013-07-04,2013-07-04 23:00:00,12.42,266.0,16.01,11.43,1024.89,16.01,2.58,rain,clear-night,0.74,Clear,16.115,0,23,30,47,3,0,7,185,27
ACORN-F,Comfortable,2013-07-05 00:00:00,663,0.122013574660633,2013-07-05,2013-07-05 00:00:00,12.76,264.0,14.92,11.26,1025.52,14.92,2.0,rain,clear-night,0.79,Clear,15.56,0,0,0,0,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 00:30:00,663,0.113330316742081,2013-07-05,2013-07-05 00:00:00,12.76,264.0,14.92,11.26,1025.52,14.92,2.0,rain,clear-night,0.79,Clear,15.28,0,0,30,1,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 01:00:00,663,0.104901960784314,2013-07-05,2013-07-05 01:00:00,13.13,269.0,14.4,11.45,1025.93,14.4,1.91,rain,clear-night,0.82,Clear,15.0,0,1,0,2,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 01:30:00,663,0.100536953242836,2013-07-05,2013-07-05 01:00:00,13.13,269.0,14.4,11.45,1025.93,14.4,1.91,rain,clear-night,0.82,Clear,14.445,0,1,30,3,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 02:00:00,663,0.0980135746606335,2013-07-05,2013-07-05 02:00:00,11.86,282.0,13.43,10.86,1026.04,13.43,1.55,rain,clear-night,0.84,Clear,13.89,0,2,0,4,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 02:30:00,663,0.0922081447963801,2013-07-05,2013-07-05 02:00:00,11.86,282.0,13.43,10.86,1026.04,13.43,1.55,rain,clear-night,0.84,Clear,13.61,0,2,30,5,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 03:00:00,663,0.0880663650075415,2013-07-05,2013-07-05 03:00:00,11.59,292.0,12.85,10.81,1026.43,12.85,1.29,rain,clear-night,0.87,Clear,13.33,0,3,0,6,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 03:30:00,663,0.0874328808446456,2013-07-05,2013-07-05 03:00:00,11.59,292.0,12.85,10.81,1026.43,12.85,1.29,rain,clear-night,0.87,Clear,13.33,0,3,30,7,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 04:00:00,663,0.0882247360482655,2013-07-05,2013-07-05 04:00:00,9.72,313.0,12.9,11.31,1027.28,12.9,1.18,rain,clear-day,0.9,Clear,13.33,0,4,0,8,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 04:30:00,663,0.0988702867269985,2013-07-05,2013-07-05 04:00:00,9.72,313.0,12.9,11.31,1027.28,12.9,1.18,rain,clear-day,0.9,Clear,13.055,0,4,30,9,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 05:00:00,663,0.101339366515837,2013-07-05,2013-07-05 05:00:00,11.22,313.0,12.63,11.4,1027.87,12.63,1.23,rain,partly-cloudy-day,0.92,Mostly Cloudy,12.78,0,5,0,10,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 05:30:00,663,0.115313725641026,2013-07-05,2013-07-05 05:00:00,11.22,313.0,12.63,11.4,1027.87,12.63,1.23,rain,partly-cloudy-day,0.92,Mostly Cloudy,13.89,0,5,30,11,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 06:00:00,663,0.140052790346908,2013-07-05,2013-07-05 06:00:00,11.15,331.0,14.57,12.06,1028.49,14.57,0.81,rain,partly-cloudy-day,0.85,Partly Cloudy,15.0,0,6,0,12,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 06:30:00,663,0.153912519004525,2013-07-05,2013-07-05 06:00:00,11.15,331.0,14.57,12.06,1028.49,14.57,0.81,rain,partly-cloudy-day,0.85,Partly Cloudy,16.11,0,6,30,13,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 07:00:00,663,0.173475113273001,2013-07-05,2013-07-05 07:00:00,11.93,20.0,16.92,12.09,1028.82,16.92,1.79,rain,partly-cloudy-day,0.73,Partly Cloudy,17.22,0,7,0,14,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 07:30:00,663,0.175904977375566,2013-07-05,2013-07-05 07:00:00,11.93,20.0,16.92,12.09,1028.82,16.92,1.79,rain,partly-cloudy-day,0.73,Partly Cloudy,18.055,0,7,30,15,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 08:00:00,663,0.176868778280543,2013-07-05,2013-07-05 08:00:00,12.99,51.0,18.59,11.26,1029.29,18.59,2.44,rain,partly-cloudy-day,0.62,Partly Cloudy,18.89,0,8,0,16,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 08:30:00,663,0.169790346907994,2013-07-05,2013-07-05 08:00:00,12.99,51.0,18.59,11.26,1029.29,18.59,2.44,rain,partly-cloudy-day,0.62,Partly Cloudy,19.445,0,8,30,17,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 09:00:00,663,0.152538461538462,2013-07-05,2013-07-05 09:00:00,13.1,84.0,19.91,11.22,1029.42,19.91,2.47,rain,partly-cloudy-day,0.57,Partly Cloudy,20.0,0,9,0,18,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 09:30:00,663,0.16075867239819,2013-07-05,2013-07-05 09:00:00,13.1,84.0,19.91,11.22,1029.42,19.91,2.47,rain,partly-cloudy-day,0.57,Partly Cloudy,20.555,0,9,30,19,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 10:00:00,663,0.150897435897436,2013-07-05,2013-07-05 10:00:00,13.23,107.0,21.02,11.6,1029.52,21.02,1.68,rain,partly-cloudy-day,0.55,Partly Cloudy,21.11,0,10,0,20,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 10:30:00,663,0.150076923076923,2013-07-05,2013-07-05 10:00:00,13.23,107.0,21.02,11.6,1029.52,21.02,1.68,rain,partly-cloudy-day,0.55,Partly Cloudy,21.665,0,10,30,21,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 11:00:00,663,0.159027149170437,2013-07-05,2013-07-05 11:00:00,12.83,146.0,22.1,11.87,1029.47,22.1,1.1,rain,partly-cloudy-day,0.52,Partly Cloudy,22.22,0,11,0,22,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 11:30:00,663,0.155722473453997,2013-07-05,2013-07-05 11:00:00,12.83,146.0,22.1,11.87,1029.47,22.1,1.1,rain,partly-cloudy-day,0.52,Partly Cloudy,23.055,0,11,30,23,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 12:00:00,663,0.161113122171946,2013-07-05,2013-07-05 12:00:00,12.83,54.0,23.27,12.23,1029.51,23.27,0.71,rain,partly-cloudy-day,0.5,Partly Cloudy,23.89,0,12,0,24,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 12:30:00,663,0.154099547360483,2013-07-05,2013-07-05 12:00:00,12.83,54.0,23.27,12.23,1029.51,23.27,0.71,rain,partly-cloudy-day,0.5,Partly Cloudy,24.165,0,12,30,25,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 13:00:00,663,0.145164404223228,2013-07-05,2013-07-05 13:00:00,13.55,69.0,23.76,11.31,1029.38,23.76,1.41,rain,partly-cloudy-day,0.46,Partly Cloudy,24.44,0,13,0,26,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 13:30:00,663,0.144897435897436,2013-07-05,2013-07-05 13:00:00,13.55,69.0,23.76,11.31,1029.38,23.76,1.41,rain,partly-cloudy-day,0.46,Partly Cloudy,24.44,0,13,30,27,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 14:00:00,663,0.148619909502262,2013-07-05,2013-07-05 14:00:00,13.41,106.0,24.1,10.85,1029.34,24.1,2.15,rain,partly-cloudy-day,0.43,Partly Cloudy,24.44,0,14,0,28,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 14:30:00,663,0.150656108446455,2013-07-05,2013-07-05 14:00:00,13.41,106.0,24.1,10.85,1029.34,24.1,2.15,rain,partly-cloudy-day,0.43,Partly Cloudy,24.72,0,14,30,29,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 15:00:00,663,0.153521870286576,2013-07-05,2013-07-05 15:00:00,14.68,93.0,24.62,10.67,1029.08,24.62,1.94,rain,partly-cloudy-day,0.42,Partly Cloudy,25.0,0,15,0,30,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 15:30:00,663,0.164393664856712,2013-07-05,2013-07-05 15:00:00,14.68,93.0,24.62,10.67,1029.08,24.62,1.94,rain,partly-cloudy-day,0.42,Partly Cloudy,25.0,0,15,30,31,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 16:00:00,663,0.177392156711916,2013-07-05,2013-07-05 16:00:00,14.44,101.0,24.52,11.56,1028.85,24.52,2.61,rain,partly-cloudy-day,0.44,Partly Cloudy,25.0,0,16,0,32,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 16:30:00,663,0.169841628959276,2013-07-05,2013-07-05 16:00:00,14.44,101.0,24.52,11.56,1028.85,24.52,2.61,rain,partly-cloudy-day,0.44,Partly Cloudy,25.0,0,16,30,33,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 17:00:00,663,0.179469080090498,2013-07-05,2013-07-05 17:00:00,14.27,113.0,24.32,11.31,1028.73,24.32,2.68,rain,partly-cloudy-day,0.44,Partly Cloudy,25.0,0,17,0,34,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 17:30:00,663,0.197479638159879,2013-07-05,2013-07-05 17:00:00,14.27,113.0,24.32,11.31,1028.73,24.32,2.68,rain,partly-cloudy-day,0.44,Partly Cloudy,24.445,0,17,30,35,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 18:00:00,663,0.187728506636501,2013-07-05,2013-07-05 18:00:00,14.27,135.0,23.21,12.29,1028.94,23.21,2.97,rain,partly-cloudy-day,0.5,Mostly Cloudy,23.89,0,18,0,36,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 18:30:00,627,0.194626794736842,2013-07-05,2013-07-05 18:00:00,14.27,135.0,23.21,12.29,1028.94,23.21,2.97,rain,partly-cloudy-day,0.5,Mostly Cloudy,23.335,0,18,30,37,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 19:00:00,662,0.191214501359517,2013-07-05,2013-07-05 19:00:00,16.09,144.0,21.83,13.17,1029.22,21.83,2.93,rain,partly-cloudy-day,0.58,Mostly Cloudy,22.78,0,19,0,38,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 19:30:00,662,0.191351963897281,2013-07-05,2013-07-05 19:00:00,16.09,144.0,21.83,13.17,1029.22,21.83,2.93,rain,partly-cloudy-day,0.58,Mostly Cloudy,22.225,0,19,30,39,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 20:00:00,663,0.201496229110106,2013-07-05,2013-07-05 20:00:00,16.09,155.0,20.53,13.12,1029.56,20.53,2.65,rain,partly-cloudy-day,0.63,Mostly Cloudy,21.67,0,20,0,40,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 20:30:00,663,0.218707390648567,2013-07-05,2013-07-05 20:00:00,16.09,155.0,20.53,13.12,1029.56,20.53,2.65,rain,partly-cloudy-day,0.63,Mostly Cloudy,20.555,0,20,30,41,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 21:00:00,663,0.217987933634992,2013-07-05,2013-07-05 21:00:00,14.39,158.0,18.64,12.54,1030.18,18.64,2.36,rain,clear-night,0.68,Clear,19.44,0,21,0,42,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 21:30:00,663,0.215926093363499,2013-07-05,2013-07-05 21:00:00,14.39,158.0,18.64,12.54,1030.18,18.64,2.36,rain,clear-night,0.68,Clear,18.885,0,21,30,43,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 22:00:00,663,0.199316742081448,2013-07-05,2013-07-05 22:00:00,14.39,140.0,17.5,12.19,1030.51,17.5,1.39,rain,clear-night,0.71,Clear,18.33,0,22,0,44,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 22:30:00,663,0.186389140120664,2013-07-05,2013-07-05 22:00:00,14.39,140.0,17.5,12.19,1030.51,17.5,1.39,rain,clear-night,0.71,Clear,17.775,0,22,30,45,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 23:00:00,663,0.170917043740573,2013-07-05,2013-07-05 23:00:00,14.23,136.0,16.39,11.62,1030.54,16.39,1.15,rain,clear-night,0.73,Clear,17.22,0,23,0,46,4,0,7,186,27
ACORN-F,Comfortable,2013-07-05 23:30:00,663,0.152983408748115,2013-07-05,2013-07-05 23:00:00,14.23,136.0,16.39,11.62,1030.54,16.39,1.15,rain,clear-night,0.73,Clear,16.945,0,23,30,47,4,0,7,186,27
ACORN-F,Comfortable,2013-07-06 00:00:00,663,0.136168929110106,2013-07-06,2013-07-06 00:00:00,13.13,110.0,15.77,11.67,1030.55,15.77,1.14,rain,clear-night,0.77,Clear,16.67,0,0,0,0,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 00:30:00,664,0.12832078313253,2013-07-06,2013-07-06 00:00:00,13.13,110.0,15.77,11.67,1030.55,15.77,1.14,rain,clear-night,0.77,Clear,16.39,0,0,30,1,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 01:00:00,664,0.119317770783133,2013-07-06,2013-07-06 01:00:00,12.26,100.0,15.17,10.91,1030.38,15.17,1.76,rain,clear-night,0.76,Clear,16.11,0,1,0,2,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 01:30:00,664,0.110210843373494,2013-07-06,2013-07-06 01:00:00,12.26,100.0,15.17,10.91,1030.38,15.17,1.76,rain,clear-night,0.76,Clear,15.835,0,1,30,3,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 02:00:00,664,0.107486445783133,2013-07-06,2013-07-06 02:00:00,12.94,108.0,14.6,11.03,1030.11,14.6,1.31,rain,clear-night,0.79,Clear,15.56,0,2,0,4,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 02:30:00,664,0.100057228915663,2013-07-06,2013-07-06 02:00:00,12.94,108.0,14.6,11.03,1030.11,14.6,1.31,rain,clear-night,0.79,Clear,15.0,0,2,30,5,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 03:00:00,664,0.0956475903614458,2013-07-06,2013-07-06 03:00:00,11.75,99.0,13.64,11.14,1030.05,13.64,1.11,rain,clear-night,0.85,Clear,14.44,0,3,0,6,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 03:30:00,664,0.0915015060240964,2013-07-06,2013-07-06 03:00:00,11.75,99.0,13.64,11.14,1030.05,13.64,1.11,rain,clear-night,0.85,Clear,14.44,0,3,30,7,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 04:00:00,664,0.0954698795180723,2013-07-06,2013-07-06 04:00:00,12.17,98.0,13.48,10.67,1030.06,13.48,1.3,rain,clear-day,0.83,Clear,14.44,0,4,0,8,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 04:30:00,664,0.0975421686746988,2013-07-06,2013-07-06 04:00:00,12.17,98.0,13.48,10.67,1030.06,13.48,1.3,rain,clear-day,0.83,Clear,14.72,0,4,30,9,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 05:00:00,664,0.098558734939759,2013-07-06,2013-07-06 05:00:00,11.62,93.0,14.11,10.57,1030.1,14.11,0.97,rain,clear-day,0.79,Clear,15.0,0,5,0,10,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 05:30:00,664,0.105915662801205,2013-07-06,2013-07-06 05:00:00,11.62,93.0,14.11,10.57,1030.1,14.11,0.97,rain,clear-day,0.79,Clear,15.28,0,5,30,11,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 06:00:00,664,0.116796686746988,2013-07-06,2013-07-06 06:00:00,13.57,83.0,15.26,10.62,1030.13,15.26,1.0,rain,clear-day,0.74,Clear,15.56,0,6,0,12,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 06:30:00,664,0.129376505873494,2013-07-06,2013-07-06 06:00:00,13.57,83.0,15.26,10.62,1030.13,15.26,1.0,rain,clear-day,0.74,Clear,16.115,0,6,30,13,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 07:00:00,664,0.148423192921687,2013-07-06,2013-07-06 07:00:00,15.5,111.0,16.99,10.53,1030.02,16.99,1.56,rain,clear-day,0.66,Clear,16.67,0,7,0,14,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 07:30:00,664,0.158575301656627,2013-07-06,2013-07-06 07:00:00,15.5,111.0,16.99,10.53,1030.02,16.99,1.56,rain,clear-day,0.66,Clear,18.055,0,7,30,15,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 08:00:00,664,0.168415662650602,2013-07-06,2013-07-06 08:00:00,15.58,116.0,19.31,10.88,1030.06,19.31,1.55,rain,partly-cloudy-day,0.58,Partly Cloudy,19.44,0,8,0,16,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 08:30:00,664,0.18140813253012,2013-07-06,2013-07-06 08:00:00,15.58,116.0,19.31,10.88,1030.06,19.31,1.55,rain,partly-cloudy-day,0.58,Partly Cloudy,20.0,0,8,30,17,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 09:00:00,664,0.1840406625,2013-07-06,2013-07-06 09:00:00,15.58,155.0,20.65,11.65,1030.02,20.65,1.39,rain,partly-cloudy-day,0.56,Partly Cloudy,20.56,0,9,0,18,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 09:30:00,664,0.18859186746988,2013-07-06,2013-07-06 09:00:00,15.58,155.0,20.65,11.65,1030.02,20.65,1.39,rain,partly-cloudy-day,0.56,Partly Cloudy,21.67,0,9,30,19,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 10:00:00,664,0.183518072289157,2013-07-06,2013-07-06 10:00:00,12.55,130.0,22.41,12.81,1029.8,22.41,1.65,rain,clear-day,0.55,Clear,22.78,0,10,0,20,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 10:30:00,664,0.180790662650602,2013-07-06,2013-07-06 10:00:00,12.55,130.0,22.41,12.81,1029.8,22.41,1.65,rain,clear-day,0.55,Clear,23.335,0,10,30,21,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 11:00:00,664,0.171137048192771,2013-07-06,2013-07-06 11:00:00,12.38,154.0,23.48,13.92,1029.58,23.48,1.17,rain,partly-cloudy-day,0.55,Partly Cloudy,23.89,0,11,0,22,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 11:30:00,664,0.174088855421687,2013-07-06,2013-07-06 11:00:00,12.38,154.0,23.48,13.92,1029.58,23.48,1.17,rain,partly-cloudy-day,0.55,Partly Cloudy,24.445,0,11,30,23,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 12:00:00,664,0.173641566716867,2013-07-06,2013-07-06 12:00:00,12.38,157.0,24.4,12.88,1029.35,24.4,1.07,rain,partly-cloudy-day,0.49,Partly Cloudy,25.0,0,12,0,24,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 12:30:00,664,0.172865963855422,2013-07-06,2013-07-06 12:00:00,12.38,157.0,24.4,12.88,1029.35,24.4,1.07,rain,partly-cloudy-day,0.49,Partly Cloudy,25.555,0,12,30,25,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 13:00:00,664,0.171947288855422,2013-07-06,2013-07-06 13:00:00,13.16,133.0,25.43,12.94,1028.89,25.43,1.16,rain,clear-day,0.46,Clear,26.11,0,13,0,26,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 13:30:00,664,0.180105421686747,2013-07-06,2013-07-06 13:00:00,13.16,133.0,25.43,12.94,1028.89,25.43,1.16,rain,clear-day,0.46,Clear,26.665,0,13,30,27,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 14:00:00,664,0.172218373343374,2013-07-06,2013-07-06 14:00:00,13.41,123.0,26.47,12.21,1028.53,26.47,1.13,rain,clear-day,0.41,Clear,27.22,0,14,0,28,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 14:30:00,664,0.169796686445783,2013-07-06,2013-07-06 14:00:00,13.41,123.0,26.47,12.21,1028.53,26.47,1.13,rain,clear-day,0.41,Clear,26.945,0,14,30,29,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 15:00:00,664,0.165515060090361,2013-07-06,2013-07-06 15:00:00,13.78,183.0,26.25,11.98,1028.26,26.25,1.2,rain,clear-day,0.41,Clear,26.67,0,15,0,30,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 15:30:00,664,0.162813252861446,2013-07-06,2013-07-06 15:00:00,13.78,183.0,26.25,11.98,1028.26,26.25,1.2,rain,clear-day,0.41,Clear,26.67,0,15,30,31,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 16:00:00,664,0.171641566114458,2013-07-06,2013-07-06 16:00:00,13.15,108.0,26.2,12.96,1028.1,26.2,2.32,rain,clear-day,0.44,Clear,26.67,0,16,0,32,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 16:30:00,664,0.175356927710843,2013-07-06,2013-07-06 16:00:00,13.15,108.0,26.2,12.96,1028.1,26.2,2.32,rain,clear-day,0.44,Clear,26.67,0,16,30,33,5,1,7,187,27
ACORN-F,Comfortable,2013-07-06 17:00:00,664,0.179466867319277,2013-07-06,2013-07-06 17:00:00,13.21,109.0,26.06,14.35,1027.94,26.06,1.81,rain,clear-day,0.49,Clear,26.67,0,17,0,34,5,1,7,187,27
