Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date
ACORN-K,Adversity,2013-09-08 03:00:00,153,0.0966535947712418,2013-09-08
ACORN-K,Adversity,2013-09-08 03:30:00,153,0.0890457516339869,2013-09-08
ACORN-K,Adversity,2013-09-08 04:00:00,153,0.095,2013-09-08
ACORN-K,Adversity,2013-09-08 04:30:00,153,0.114117646405229,2013-09-08
ACORN-K,Adversity,2013-09-08 05:00:00,153,0.110300653594771,2013-09-08
ACORN-K,Adversity,2013-09-08 05:30:00,153,0.128013071895425,2013-09-08
ACORN-K,Adversity,2013-09-08 06:00:00,153,0.131444444444444,2013-09-08
ACORN-K,Adversity,2013-09-08 06:30:00,153,0.147928104575163,2013-09-08
ACORN-K,Adversity,2013-09-08 07:00:00,153,0.134967320261438,2013-09-08
ACORN-K,Adversity,2013-09-08 07:30:00,153,0.184143790849673,2013-09-08
ACORN-K,Adversity,2013-09-08 08:00:00,153,0.187503267973856,2013-09-08
ACORN-K,Adversity,2013-09-08 08:30:00,153,0.159712418300654,2013-09-08
ACORN-K,Adversity,2013-09-08 09:00:00,153,0.205647058169935,2013-09-08
ACORN-K,Adversity,2013-09-08 09:30:00,153,0.188346405228758,2013-09-08
ACORN-K,Adversity,2013-09-08 10:00:00,153,0.22597385620915,2013-09-08
ACORN-K,Adversity,2013-09-08 10:30:00,153,0.226588235294118,2013-09-08
ACORN-K,Adversity,2013-09-08 11:00:00,153,0.197653594771242,2013-09-08
ACORN-K,Adversity,2013-09-08 11:30:00,153,0.20940522875817,2013-09-08
ACORN-K,Adversity,2013-09-08 12:00:00,153,0.214176470588235,2013-09-08
ACORN-K,Adversity,2013-09-08 12:30:00,153,0.277006536601307,2013-09-08
ACORN-K,Adversity,2013-09-08 13:00:00,153,0.269614378431373,2013-09-08
ACORN-K,Adversity,2013-09-08 13:30:00,153,0.242686274509804,2013-09-08
ACORN-K,Adversity,2013-09-08 14:00:00,153,0.233980391503268,2013-09-08
ACORN-K,Adversity,2013-09-08 14:30:00,153,0.253934639869281,2013-09-08
ACORN-K,Adversity,2013-09-08 15:00:00,153,0.244954248366013,2013-09-08
ACORN-K,Adversity,2013-09-08 15:30:00,153,0.238673201960784,2013-09-08
ACORN-K,Adversity,2013-09-08 16:00:00,153,0.242372549019608,2013-09-08
ACORN-K,Adversity,2013-09-08 16:30:00,153,0.268836600653595,2013-09-08
ACORN-K,Adversity,2013-09-08 17:00:00,153,0.258751633986928,2013-09-08
ACORN-K,Adversity,2013-09-08 17:30:00,153,0.248692810457516,2013-09-08
ACORN-K,Adversity,2013-09-08 18:00:00,153,0.219856209150327,2013-09-08
ACORN-K,Adversity,2013-09-08 18:30:00,153,0.222529410457516,2013-09-08
ACORN-K,Adversity,2013-09-08 19:00:00,153,0.244614379084967,2013-09-08
ACORN-K,Adversity,2013-09-08 19:30:00,153,0.282803921568627,2013-09-08
ACORN-K,Adversity,2013-09-08 20:00:00,153,0.269725490196078,2013-09-08
ACORN-K,Adversity,2013-09-08 20:30:00,153,0.29283660130719,2013-09-08
ACORN-K,Adversity,2013-09-08 21:00:00,153,0.258104575163399,2013-09-08
ACORN-K,Adversity,2013-09-08 21:30:00,153,0.234679739215686,2013-09-08
ACORN-K,Adversity,2013-09-08 22:00:00,153,0.217483660130719,2013-09-08
ACORN-K,Adversity,2013-09-08 22:30:00,153,0.187398692810458,2013-09-08
ACORN-K,Adversity,2013-09-08 23:00:00,153,0.157084967320261,2013-09-08
ACORN-K,Adversity,2013-09-08 23:30:00,153,0.131071895424837,2013-09-08
ACORN-K,Adversity,2013-09-09 00:00:00,153,0.12162091503268,2013-09-09
ACORN-K,Adversity,2013-09-09 00:30:00,152,0.113039473684211,2013-09-09
ACORN-K,Adversity,2013-09-09 01:00:00,152,0.107486842105263,2013-09-09
ACORN-K,Adversity,2013-09-09 01:30:00,152,0.0988684210526316,2013-09-09
ACORN-K,Adversity,2013-09-09 02:00:00,152,0.0996842105263158,2013-09-09
ACORN-K,Adversity,2013-09-09 02:30:00,152,0.104434211184211,2013-09-09
ACORN-K,Adversity,2013-09-09 03:00:00,152,0.102572368421053,2013-09-09
ACORN-K,Adversity,2013-09-09 03:30:00,152,0.0934473684210526,2013-09-09
ACORN-K,Adversity,2013-09-09 04:00:00,152,0.0927960526315789,2013-09-09
ACORN-K,Adversity,2013-09-09 04:30:00,152,0.104263157894737,2013-09-09
ACORN-K,Adversity,2013-09-09 05:00:00,152,0.122769736842105,2013-09-09
ACORN-K,Adversity,2013-09-09 05:30:00,152,0.127644736842105,2013-09-09
ACORN-K,Adversity,2013-09-09 06:00:00,152,0.141065789473684,2013-09-09
ACORN-K,Adversity,2013-09-09 06:30:00,152,0.146230263157895,2013-09-09
ACORN-K,Adversity,2013-09-09 07:00:00,152,0.178269736842105,2013-09-09
ACORN-K,Adversity,2013-09-09 07:30:00,152,0.173059210526316,2013-09-09
ACORN-K,Adversity,2013-09-09 08:00:00,152,0.153434210526316,2013-09-09
ACORN-K,Adversity,2013-09-09 08:30:00,152,0.170828947368421,2013-09-09
ACORN-K,Adversity,2013-09-09 09:00:00,152,0.204618420394737,2013-09-09
ACORN-K,Adversity,2013-09-09 09:30:00,152,0.221578948026316,2013-09-09
ACORN-K,Adversity,2013-09-09 10:00:00,152,0.201335526315789,2013-09-09
ACORN-K,Adversity,2013-09-09 10:30:00,152,0.176671052631579,2013-09-09
ACORN-K,Adversity,2013-09-09 11:00:00,152,0.207309210526316,2013-09-09
ACORN-K,Adversity,2013-09-09 11:30:00,152,0.184328947368421,2013-09-09
ACORN-K,Adversity,2013-09-09 12:00:00,152,0.190973684868421,2013-09-09
ACORN-K,Adversity,2013-09-09 12:30:00,152,0.166815789473684,2013-09-09
ACORN-K,Adversity,2013-09-09 13:00:00,152,0.181644736842105,2013-09-09
ACORN-K,Adversity,2013-09-09 13:30:00,152,0.185118421052632,2013-09-09
ACORN-K,Adversity,2013-09-09 14:00:00,152,0.174855263157895,2013-09-09
ACORN-K,Adversity,2013-09-09 14:30:00,152,0.170203947368421,2013-09-09
ACORN-K,Adversity,2013-09-09 15:00:00,152,0.200342105263158,2013-09-09
ACORN-K,Adversity,2013-09-09 15:30:00,152,0.199052631578947,2013-09-09
ACORN-K,Adversity,2013-09-09 16:00:00,152,0.231572368421053,2013-09-09
ACORN-K,Adversity,2013-09-09 16:30:00,152,0.275855261842105,2013-09-09
ACORN-K,Adversity,2013-09-09 17:00:00,152,0.252861842105263,2013-09-09
ACORN-K,Adversity,2013-09-09 17:30:00,152,0.3211052625,2013-09-09
ACORN-K,Adversity,2013-09-09 18:00:00,152,0.288664473684211,2013-09-09
ACORN-K,Adversity,2013-09-09 18:30:00,152,0.286592105263158,2013-09-09
ACORN-K,Adversity,2013-09-09 19:00:00,152,0.272631578947368,2013-09-09
ACORN-K,Adversity,2013-09-09 19:30:00,152,0.311815789473684,2013-09-09
ACORN-K,Adversity,2013-09-09 20:00:00,152,0.288493421710526,2013-09-09
ACORN-K,Adversity,2013-09-09 20:30:00,152,0.278743421052632,2013-09-09
ACORN-K,Adversity,2013-09-09 21:00:00,152,0.250710526315789,2013-09-09
ACORN-K,Adversity,2013-09-09 21:30:00,152,0.246401315789474,2013-09-09
ACORN-K,Adversity,2013-09-09 22:00:00,152,0.217157894736842,2013-09-09
ACORN-K,Adversity,2013-09-09 22:30:00,152,0.194947368421053,2013-09-09
ACORN-K,Adversity,2013-09-09 23:00:00,152,0.161322368421053,2013-09-09
ACORN-K,Adversity,2013-09-09 23:30:00,152,0.145052631578947,2013-09-09
ACORN-K,Adversity,2013-09-10 00:00:00,152,0.126184209868421,2013-09-10
ACORN-K,Adversity,2013-09-10 00:30:00,152,0.114743421052632,2013-09-10
ACORN-K,Adversity,2013-09-10 01:00:00,152,0.113986842105263,2013-09-10
ACORN-K,Adversity,2013-09-10 01:30:00,152,0.104151315789474,2013-09-10
ACORN-K,Adversity,2013-09-10 02:00:00,152,0.0973289473684211,2013-09-10
ACORN-K,Adversity,2013-09-10 02:30:00,152,0.0968684210526316,2013-09-10
ACORN-K,Adversity,2013-09-10 03:00:00,152,0.104710526315789,2013-09-10
ACORN-K,Adversity,2013-09-10 03:30:00,152,0.0983355263157895,2013-09-10
ACORN-K,Adversity,2013-09-10 04:00:00,152,0.0933815789473684,2013-09-10
ACORN-K,Adversity,2013-09-10 04:30:00,152,0.10125,2013-09-10
ACORN-K,Adversity,2013-09-10 05:00:00,152,0.115223684210526,2013-09-10
ACORN-K,Adversity,2013-09-10 05:30:00,152,0.137960526315789,2013-09-10
ACORN-K,Adversity,2013-09-10 06:00:00,152,0.162828947368421,2013-09-10
ACORN-K,Adversity,2013-09-10 06:30:00,152,0.181815790131579,2013-09-10
ACORN-K,Adversity,2013-09-10 07:00:00,152,0.203671052631579,2013-09-10
ACORN-K,Adversity,2013-09-10 07:30:00,152,0.169092105263158,2013-09-10
ACORN-K,Adversity,2013-09-10 08:00:00,152,0.173664473026316,2013-09-10
ACORN-K,Adversity,2013-09-10 08:30:00,152,0.177486842105263,2013-09-10
ACORN-K,Adversity,2013-09-10 09:00:00,152,0.192618421052632,2013-09-10
ACORN-K,Adversity,2013-09-10 09:30:00,152,0.184657893421053,2013-09-10
ACORN-K,Adversity,2013-09-10 10:00:00,152,0.190013157894737,2013-09-10
ACORN-K,Adversity,2013-09-10 10:30:00,152,0.174565790131579,2013-09-10
ACORN-K,Adversity,2013-09-10 11:00:00,152,0.157625,2013-09-10
ACORN-K,Adversity,2013-09-10 11:30:00,152,0.167493421052632,2013-09-10
ACORN-K,Adversity,2013-09-10 12:00:00,152,0.167434210526316,2013-09-10
ACORN-K,Adversity,2013-09-10 12:30:00,152,0.166677631578947,2013-09-10
ACORN-K,Adversity,2013-09-10 13:00:00,152,0.161407895394737,2013-09-10
ACORN-K,Adversity,2013-09-10 13:30:00,152,0.167026315789474,2013-09-10
ACORN-K,Adversity,2013-09-10 14:00:00,152,0.174223683552632,2013-09-10
ACORN-K,Adversity,2013-09-10 14:30:00,152,0.159407894736842,2013-09-10
ACORN-K,Adversity,2013-09-10 15:00:00,152,0.181427631578947,2013-09-10
